,DTS
150531,284.6411
150532,281.9998
150533,281.1416
150534,281.5659
150535,283.4048
150536,278.7576
150537,275.6985
150538,264.894
150539,255.9215
150540,238.7117
150541,235.3633
150542,238.2505
150543,236.9923
150544,230.4193
150545,236.7456
150546,231.7242
150547,213.7092
150548,204.0755
150549,201.48
150550,203.8454
150551,208.2176
150552,217.9557
150553,222.0468
150554,228.1997
150555,234.5164
150556,228.5326
150557,223.3935
150558,217.5239
150559,216.97
150560,217.7874
150561,230.8234
150562,237.1258
150563,247.0213
150564,248.4478
150565,249.4119
150566,237.4832
150567,231.7891
150568,225.3592
150569,222.8866
150570,223.8066
150571,225.7912
150572,232.2939
150573,237.117
150574,237.2168
150575,230.4525
150576,226.7556
150577,217.3035
150578,216.0167
150579,215.1261
150580,213.8211
150581,212.8792
150582,212.5784
150583,210.0797
150584,209.5415
150585,206.6675
150586,201.9772
150587,194.7958
150588,190.3548
150589,192.4396
150590,193.4389
150591,207.3325
150592,206.1355
150593,216.4619
150594,224.5864
150595,236.881
150596,243.851
150597,253.9665
150598,261.0524
150599,257.5649
150600,254.1675
150601,254.5867
150602,254.3261
150603,256.7177
150604,257.5186
150605,264.2262
150606,268.086
150607,270.1066
150608,271.714
150609,274.3486
150610,268.0454
150611,272.5425
150612,272.8831
150613,274.7466
150614,279.3593
150615,283.4668
150616,289.0622
150617,293.2473
150618,291.2755
150619,290.0797
150620,288.6107
150621,284.011
150622,284.1938
150623,284.3833
150624,287.8926
150625,288.4138
150626,290.2479
150627,286.9277
150628,287.5544
150629,282.1168
150630,279.2879
150631,273.4279
150632,273.5486
150633,278.1819
150634,277.6729
150635,280.3358
150636,274.1431
150637,269.2323
150638,262.9479
150639,262.4434
150640,263.939
150641,276.8905
150642,280.6504
150643,283.002
150644,282.2414
150645,279.8551
150646,277.4606
150647,274.5263
150648,273.414
150649,273.6771
150650,281.4793
150651,282.3961
150652,280.506
150653,280.4194
150654,279.8495
150655,282.4399
150656,286.0741
150657,286.2871
150658,282.5865
150659,279.4209
150660,272.7738
150661,270.692
150662,262.7368
150663,261.3765
150664,256.9787
150665,258.6753
150666,255.7117
150667,255.6003
150668,257.4331
150669,253.9724
150670,247.8797
150671,237.5264
150672,237.6468
150673,239.5785
150674,240.315
150675,243.3703
150676,244.3147
150677,254.1835
150678,264.0341
150679,258.9864
150680,259.7219
150681,260.3705
150682,261.2683
150683,261.1718
150684,258.9756
150685,263.9921
150686,260.4794
150687,262.3193
150688,261.6835
150689,261.4474
150690,263.6111
150691,264.705
150692,264.5837
150693,265.0936
150694,263.3493
150695,265.8106
150696,266.2073
150697,265.8252
150698,265.9363
150699,263.9922
150700,261.1953
150701,259.67400000000004
150702,258.9899
150703,254.9015
150704,259.1865
150705,261.2125
150706,263.9667
150707,266.1656
150708,267.0927
150709,261.5896
150710,260.673
150711,261.6718
150712,259.6154
150713,260.1288
150714,258.6954
150715,258.8454
150716,259.0587
150717,259.9579
150718,258.9269
150719,256.4108
150720,255.7356
150721,255.8476
150722,255.1781
150723,255.984
150724,255.984
150725,255.5129
150726,256.2677
150727,255.0098
150728,248.5486
150729,239.0647
150730,233.5451
150731,226.5379
150732,209.351
150733,203.4862
150734,200.7079
150735,220.6188
150736,208.028
150737,204.9397
150738,201.0208
150739,204.8525
150740,208.3949
150741,205.2759
150742,202.6947
150743,207.4044
150744,207.1869
150745,206.8978
150746,204.7931
150747,210.6081
150748,229.9355
150749,240.728
150750,245.0249
150751,247.8091
150752,244.6882
150753,231.808
150754,222.7239
150755,226.2063
150756,237.4631
150757,239.8791
150758,251.9682
150759,253.7917
150760,255.018
150761,247.6949
150762,244.8884
150763,240.3657
150764,236.4001
150765,236.9815
150766,242.7084
150767,245.4702
150768,248.0105
150769,247.0543
150770,248.3393
150771,240.2059
150772,240.9099
150773,235.0109
150774,217.5181
150775,213.4975
150776,209.1477
150777,205.7629
150778,193.3744
150779,194.0313
150780,193.4114
150781,178.0605
150782,170.9861
150783,167.4785
150784,171.7077
150785,171.7077
150786,178.2837
150787,178.4037
150788,176.7619
150789,182.1959
150790,181.5795
150791,182.3698
150792,187.1663
150793,186.9147
150794,189.8018
150795,188.7102
150796,193.8117
150797,194.9508
150798,205.9203
150799,214.878
150800,225.3894
150801,228.1257
150802,238.1133
150803,235.2664
150804,228.7624
150805,222.6868
150806,223.8321
150807,222.7461
150808,223.3244
150809,229.2881
150810,232.0224
150811,237.03
150812,242.1811
150813,248.2717
150814,248.5537
150815,246.8186
150816,261.0996
150817,266.85
150818,255.8236
150819,253.0513
150820,253.9302
150821,251.1313
150822,245.8902
150823,253.0486
150824,249.8978
150825,243.8002
150826,239.2291
150827,226.6859
150828,219.7492
150829,226.2028
150830,221.2762
150831,223.6669
150832,227.2378
150833,232.5356
150834,243.4201
150835,243.8481
150836,246.1778
150837,230.2448
150838,230.2305
150839,225.3735
150840,230.5506
150841,239.495
150842,242.7712
150843,240.2571
150844,231.3951
150845,241.55
150846,237.4653
150847,235.7376
150848,245.6634
150849,239.3119
150850,246.8583
150851,246.5222
150852,243.012
150853,242.0588
150854,236.6044
150855,226.0512
150856,231.6701
150857,230.49400000000003
150858,233.6892
150859,235.6422
150860,238.1647
150861,240.3402
150862,232.3158
150863,233.264
150864,232.8666
150865,230.8606
150866,237.088
150867,236.4382
150868,242.6228
150869,240.7622
150870,251.182
150871,250.3848
150872,250.2696
150873,253.6078
150874,254.1577
150875,250.0672
150876,246.7491
150877,241.3343
150878,243.7496
150879,239.9294
150880,243.1424
150881,245.1953
150882,243.2699
150883,240.7375
150884,244.8496
150885,242.7333
150886,247.2231
150887,248.7393
150888,249.9976
150889,249.4856
150890,245.7606
150891,246.4291
150892,245.4314
150893,246.4561
150894,248.5912
150895,251.1217
150896,251.0711
150897,254.0888
150898,250.9063
150899,252.6288
150900,250.6532
150901,254.2372
150902,258.2292
150903,260.1299
150904,257.7856
150905,256.7105
150906,256.9348
150907,258.2581
150908,257.395
150909,259.2032
150910,260.3992
150911,260.772
150912,260.7047
150913,262.5248
150914,266.259
150915,265.0799
150916,264.8689
150917,267.1153
150918,267.1427
150919,264.9897
150920,251.0687
150921,250.3322
150922,247.2487
150923,249.0565
150924,254.7271
150925,254.6341
150926,263.5204
150927,267.1465
150928,269.2939
150929,271.3714
150930,271.0349
150931,270.6495
150932,269.36
150933,266.6166
150934,263.2363
150935,264.1519
150936,265.9586
150937,265.0576
150938,267.6583
150939,271.1217
150940,282.148
150941,283.0773
150942,282.0074
150943,283.6707
150944,289.0461
150945,289.0461
150946,286.8105
150947,274.4273
150948,270.4926
150949,263.85200000000003
150950,261.978
150951,260.5506
150952,256.9669
150953,260.7922
150954,265.3387
150955,265.9684
150956,271.1779
150957,273.7799
150958,278.3597
150959,280.828
150960,270.6339
150961,261.6419
150962,249.5863
150963,238.1369
150964,231.6659
150965,230.98
150966,231.3784
150967,249.1428
150968,265.7452
150969,269.4843
150970,270.5373
150971,272.1504
150972,272.8109
150973,272.1598
150974,263.3173
150975,243.4168
150976,239.2941
150977,207.0735
150978,172.2987
150979,163.7743
150980,157.7193
150981,155.8251
150982,175.5789
150983,192.1902
150984,213.4142
150985,229.647
150986,235.0556
150987,251.353
150988,251.9516
150989,243.1544
150990,243.0747
150991,252.4141
150992,251.082
150993,252.8362
150994,224.3005
150995,198.9506
150996,198.9506
150997,184.1736
150998,176.5943
150999,180.8471
151000,196.2113
151001,206.1171
151002,219.2533
151003,218.07
151004,219.5647
151005,233.273
151006,226.4431
151007,228.3009
151008,228.8432
151009,217.3121
151010,210.9641
151011,199.7197
151012,184.4724
151013,177.7409
151014,179.8367
151015,178.3038
151016,162.0984
151017,150.9505
151018,152.1911
151019,155.9714
151020,161.6191
151021,162.0553
151022,165.8697
151023,152.8705
151024,162.8777
151025,168.4161
151026,178.5224
151027,179.1026
151028,175.1982
151029,171.1561
151030,166.7375
151031,164.6372
151032,161.5605
151033,158.9043
151034,159.9433
151035,161.0641
151036,161.7605
151037,158.5945
151038,160.889
151039,158.9233
151040,163.2271
151041,162.2088
151042,160.7792
151043,161.5905
151044,163.4644
151045,166.6243
151046,164.9711
151047,164.3398
151048,168.7131
151049,169.4931
151050,166.0322
151051,166.2378
151052,176.5487
151053,181.828
151054,185.3265
151055,195.5579
151056,199.2405
151057,198.5231
151058,205.1244
151059,210.8446
151060,214.0959
151061,219.217
151062,231.5495
151063,235.4374
151064,241.3502
151065,245.3862
151066,247.84
151067,249.4059
151068,237.3252
151069,229.044
151070,193.0027
151071,174.6361
151072,163.3134
151073,148.6919
151074,142.7122
151075,143.6513
151076,140.1293
151077,137.6059
151078,142.8116
151079,141.2097
151080,142.9957
151081,159.6169
151082,177.6453
151083,195.9396
151084,202.9164
151085,189.9079
151086,180.1422
151087,172.8498
151088,168.7763
151089,153.3829
151090,152.8564
151091,173.7171
151092,189.8505
151093,196.5575
151094,206.3908
151095,236.3039
151096,249.628
151097,253.8367
151098,255.5379
151099,256.1722
151100,257.3642
151101,255.4451
151102,254.9507
151103,256.6244
151104,257.2031
151105,255.1134
151106,252.7753
151107,254.8737
151108,256.1578
151109,255.892
151110,259.7766
151111,268.3545
151112,272.7833
151113,270.4901
151114,267.4927
151115,264.5366
151116,263.6208
151117,265.7875
151118,266.1519
151119,266.3309
151120,267.0676
151121,266.778
151122,265.9177
151123,266.4697
151124,267.3655
151125,265.1417
151126,268.4747
151127,267.9291
151128,268.5182
151129,270.2186
151130,265.3069
151131,267.0098
151132,268.9713
151133,269.4159
151134,266.7212
151135,264.2894
151136,265.5006
151137,265.2868
151138,266.7289
151139,266.1663
151140,268.9567
151141,261.182
151142,259.5297
151143,257.606
151144,240.7944
151145,235.9331
151146,230.1848
151147,220.3922
151148,224.6951
151149,241.5343
151150,244.0352
151151,242.4958
151152,242.2902
151153,232.1701
151154,202.6085
151155,199.7384
151156,210.1236
151157,210.0358
151158,225.3019
151159,230.076
151160,238.6562
151161,240.1142
151162,251.414
151163,249.3401
151164,247.8681
151165,243.1866
151166,230.0521
151167,226.469
151168,217.3446
151169,213.1777
151170,217.8008
151171,217.2434
151172,212.2927
151173,168.7031
151174,169.9681
151175,157.5138
151176,149.0519
151177,158.9654
151178,161.2853
151179,153.9053
151180,160.0673
151181,157.8237
151182,154.5527
151183,160.0113
151184,175.2692
151185,197.526
151186,189.4154
151187,195.9711
151188,195.0765
151189,194.6869
151190,163.1088
151191,163.1088
151192,151.0781
151193,139.4551
151194,142.2352
151195,134.4337
151196,142.7437
151197,132.2088
151198,128.9377
151199,137.3957
151200,166.75400000000005
151201,173.9382
151202,184.9144
151203,201.1872
151204,207.5383
151205,201.5697
151206,202.8577
151207,203.4909
151208,213.9164
151209,205.5476
151210,206.1853
151211,202.958
151212,213.0802
151213,207.7736
151214,216.9618
151215,209.8894
151216,203.7168
151217,192.5252
151218,198.6057
151219,195.3942
151220,194.0167
151221,223.6509
151222,239.9951
151223,245.2349
151224,245.5577
151225,245.9555
151226,245.5057
151227,246.2132
151228,258.9957
151229,269.7475
151230,277.6241
151231,268.4638
151232,261.7724
151233,250.4127
151234,250.2561
151235,239.8945
151236,208.7306
151237,214.7812
151238,215.8013
151239,211.8812
151240,192.4951
151241,185.0576
151242,178.1425
151243,183.0649
151244,171.9197
151245,181.3947
151246,202.8521
151247,206.1354
151248,215.3027
151249,211.4462
151250,211.4462
151251,204.2564
151252,206.9774
151253,209.6874
151254,212.0221
151255,217.201
151256,217.5839
151257,217.5839
151258,211.8324
151259,237.5016
151260,231.6734
151261,233.4146
151262,202.7104
151263,213.1175
151264,214.2015
151265,218.6473
151266,212.4774
151267,206.7843
151268,214.2614
151269,209.2218
151270,200.1885
151271,192.6062
151272,172.5735
151273,177.265
151274,181.8275
151275,172.1655
151276,172.2456
151277,188.1716
151278,184.4985
151279,179.9051
151280,173.63099999999997
151281,177.1214
151282,196.0992
151283,244.8235
151284,264.5271
151285,269.9276
151286,274.5156
151287,264.7337
151288,263.2409
151289,261.6059
151290,244.2875
151291,226.9944
151292,218.6236
151293,191.5142
151294,191.1146
151295,196.8376
151296,206.7643
151297,208.041
151298,208.1771
151299,206.6889
151300,214.0184
151301,211.8293
151302,221.2027
151303,228.0023
151304,242.4003
151305,266.1097
151306,271.9488
151307,271.3539
151308,258.0819
151309,240.6025
151310,234.0747
151311,229.1933
151312,215.0957
151313,211.0732
151314,208.8085
151315,213.1946
151316,215.6915
151317,218.491
151318,206.2137
151319,206.5853
151320,221.353
151321,215.6524
151322,202.4987
151323,202.4987
151324,207.4126
151325,219.2205
151326,214.8356
151327,219.1196
151328,246.0634
151329,246.3165
151330,238.792
151331,236.71
151332,231.0058
151333,204.3636
151334,196.5435
151335,206.9469
151336,210.565
151337,208.3697
151338,206.3625
151339,198.159
151340,195.3747
151341,188.8394
151342,203.8021
151343,214.3232
151344,221.3092
151345,220.8536
151346,221.6351
151347,221.8505
151348,206.8985
151349,218.5117
151350,203.2648
151351,198.4462
151352,189.1719
151353,187.5329
151354,195.8412
151355,195.6298
151356,208.1476
151357,206.3564
151358,209.8087
151359,196.829
151360,192.4135
151361,191.9622
151362,196.8271
151363,197.8782
151364,206.1926
151365,205.7972
151366,201.9583
151367,205.4148
151368,203.0741
151369,201.2076
151370,206.0031
151371,201.165
151372,205.4021
151373,199.6146
151374,201.3295
151375,195.6674
151376,194.3204
151377,201.3794
151378,200.7542
151379,202.0191
151380,203.9441
151381,197.3911
151382,200.5181
151383,195.9245
151384,211.7886
151385,224.4183
151386,232.7157
151387,241.7455
151388,235.8664
151389,228.7551
151390,206.772
151391,199.3939
151392,179.1761
151393,168.9314
151394,140.4137
151395,133.1736
151396,139.0936
151397,137.7527
151398,135.118
151399,134.6514
151400,129.7814
151401,135.3539
151402,141.3192
151403,156.8782
151404,203.7995
151405,230.3692
151406,248.0575
151407,256.5427
151408,240.0689
151409,255.4223
151410,253.3712
151411,248.743
151412,238.8111
151413,234.0704
151414,236.3003
151415,231.7829
151416,230.6485
151417,231.4242
151418,230.7612
151419,230.9859
151420,235.4207
151421,240.6751
151422,224.6145
151423,221.6417
151424,228.358
151425,228.064
151426,220.0813
151427,229.5148
151428,228.2379
151429,224.597
151430,230.7518
151431,230.1004
151432,222.9352
151433,219.3124
151434,215.3493
151435,210.5339
151436,214.0102
151437,209.8785
151438,215.6852
151439,212.6273
151440,206.7838
151441,207.8765
151442,207.0443
151443,206.9871
151444,216.0169
151445,221.6756
151446,226.7702
151447,229.5555
151448,231.2905
151449,225.1932
151450,205.6728
151451,196.4331
151452,188.0272
151453,191.3134
151454,188.2191
151455,186.6459
151456,192.2217
151457,183.6856
151458,175.8436
151459,176.9521
151460,175.8795
151461,173.3648
151462,178.8462
151463,182.4801
151464,169.4238
151465,166.4669
151466,177.4878
151467,179.6337
151468,179.2445
151469,173.0082
151470,165.0703
151471,164.9194
151472,165.2065
151473,166.9126
151474,165.1106
151475,161.1974
151476,160.5538
151477,161.9681
151478,164.4413
151479,163.8557
151480,163.6746
151481,165.9624
151482,163.7487
151483,162.0904
151484,163.8539
151485,163.7106
151486,161.8966
151487,161.8091
151488,162.1175
151489,162.8648
151490,162.5037
151491,163.7825
151492,162.0601
151493,161.9763
151494,160.4854
151495,160.8702
151496,160.6102
151497,159.5779
151498,158.9698
151499,159.7221
151500,159.7101
151501,159.8534
151502,159.5978
151503,159.7858
151504,159.8741
151505,160.5249
151506,160.332
151507,159.2332
151508,159.5011
151509,159.0842
151510,158.8557
151511,158.1118
151512,156.7443
151513,157.7007
151514,157.0924
151515,157.3469
151516,156.5646
151517,158.096
151518,154.8758
151519,154.2702
151520,153.1006
151521,153.8362
151522,153.3285
151523,153.3635
151524,154.9841
151525,154.3588
151526,154.9563
151527,156.065
151528,156.4538
151529,154.5033
151530,156.0446
151531,156.4366
151532,155.4323
151533,154.9951
151534,155.3898
151535,155.7028
151536,154.5713
151537,153.1572
151538,154.8559
151539,155.5085
151540,154.8128
151541,152.9035
151542,153.3072
151543,154.9898
151544,155.1176
151545,153.9804
151546,153.9652
151547,155.468
151548,155.1563
151549,154.8076
151550,156.3166
151551,155.6811
151552,156.0758
151553,154.1175
151554,154.8828
151555,155.5457
151556,156.5641
151557,155.4718
151558,153.94
151559,152.6381
151560,152.5376
151561,154.1998
151562,154.2542
151563,154.2362
151564,155.3029
151565,155.8725
151566,156.1913
151567,155.347
151568,156.8203
151569,155.5836
